,id,connected_emotion_id,assignment,main_type,main_sub_type,type,value,amount_type,polarity,base_polarity,main_emotion_class,tag_type,text,length_in_tokens,start,end,annotator,gender
2532,CATMA_191249B5-98CC-4B4D-805D-23E4CEAA1483,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,lurcone,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Es hätte wohl was zu stehlen gesetzt: Allein der Herr Oberste war gar sträflich.
",16,105315,105396,VH,MALE
2533,CATMA_A6CC73C0-0AB3-4C02-8B9D-ECE14911107E_0,CATMA_76A04774-5036-46DC-B4C9-3D438414D052,Explizite_Source:_Experiencer,source,Experiencer,explicit,allegro,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Ich,1,107424,107427,VH,MALE
2534,CATMA_12E158FA-43DD-4550-BB62-B7859291D717,CATMA_76A04774-5036-46DC-B4C9-3D438414D052,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Schmertzen,1,107506,107516,VH,Nicht-Charakter
2535,CATMA_1E412987-3647-4735-96C6-E8BC74425A36_0,CATMA_2F1281D9-EA00-4A85-95C9-704A44FFC070,Explizites_Target:_Charakter,target,Charakter,explicit,allegro,single,positiv,positiv,Emotionen der Freude,Freude,Er,1,107879,107881,VH,MALE
2536,CATMA_84690EDB-8882-4FE3-83BF-56BA2BC35008,CATMA_2F1281D9-EA00-4A85-95C9-704A44FFC070,Explizite_Source:_Experiencer,source,Experiencer,explicit,buffone,single,positiv,positiv,Emotionen der Freude,Freude,uns,1,107922,107925,VH,MALE
2537,CATMA_6C32BC9F-9C51-4EB3-99FD-6EECBC136E47,CATMA_54E4E3D1-D381-46DA-9F5D-11800FED758F,Explizites_Target:_Charakter,target,Charakter,explicit,buffone,single,negativ,negativ,Emotionen der Angst,Angst,euch,1,108853,108857,VH,MALE
2538,CATMA_A1A04563-92E7-42F1-8CA1-8EB17A62838D,CATMA_54E4E3D1-D381-46DA-9F5D-11800FED758F,Explizite_Source:_Experiencer,source,Experiencer,explicit,allegro,single,negativ,negativ,Emotionen der Angst,Angst,mir,1,108874,108877,VH,MALE
2539,CATMA_D3FC1868-0FED-4F55-96FB-CB51924683FB,CATMA_0C7792F7-11F6-412B-80AE-E41981CEDCA8,Explizite_Source:_Experiencer,source,Experiencer,explicit,allegro,single,negativ,negativ,Emotionen des Leids,Leid,ich,1,109566,109569,VH,MALE
2540,CATMA_0C7792F7-11F6-412B-80AE-E41981CEDCA8,,Gemeintes_Target:_Charakter,target,Charakter,implicit,buffone,single,negativ,negativ,Emotionen des Leids,Leid,Doch gebt nur was wieder / daß ich nicht gar nackend bin.,13,109535,109592,VH,MALE
2541,CATMA_83F77DD0-80BC-4D0B-A99A-5895D01260E2_0,CATMA_AABF6851-0CD0-4DC7-961B-2A2BF98E2AA6,Explizites_Target:_Charakter,target,Charakter,explicit,allegro,single,positiv,positiv,Emotionen der Freude,Schadenfreude,tu,1,109609,109611,VH,MALE
2542,CATMA_AABF6851-0CD0-4DC7-961B-2A2BF98E2AA6,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,buffone,single,positiv,positiv,Emotionen der Freude,Schadenfreude,"Da hastu doch was / damit du unsre Gütigkeit erkennen magst.
",12,109603,109664,VH,MALE
2543,CATMA_5E08A4BC-6C53-42A9-AB97-49D8A4B29A06_0,CATMA_15BC9574-C4FE-4B2C-B37B-E6B828644C97,Explizite_Source:_Experiencer,source,Experiencer,explicit,allegro,single,negativ,negativ,Emotionen des Leids,Leid,Ich,1,109870,109873,VH,MALE
2544,CATMA_619092E5-E90F-4585-B064-A158CAB2502E,CATMA_15BC9574-C4FE-4B2C-B37B-E6B828644C97,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen des Leids,Leid,Noth,1,110021,110025,VH,Nicht-Charakter
2545,CATMA_A756ED07-87BD-4CFF-ACDB-E9A434E36202,CATMA_EEEA93A1-4CD6-421F-BB83-F9D8FA85E922,Explizite_Source:_Experiencer,source,Experiencer,explicit,carlo,single,positiv,positiv,Emotionen der Freude,Freude,mir,1,110155,110158,VH,MALE
2546,CATMA_EC164D2C-C757-4618-8ACA-B4A86DACB051,CATMA_EEEA93A1-4CD6-421F-BB83-F9D8FA85E922,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Objekt,single,positiv,positiv,Emotionen der Freude,Freude,Privilegium,1,110222,110233,VH,Nicht-Charakter
2547,CATMA_5C96D0D9-2941-44E4-9993-CAF753586846,CATMA_FF364DF4-2E97-4F49-B2C0-CFA512A65C24,Explizites_Target:_Charakter,target,Charakter,explicit,caraffa,single,negativ,negativ,Emotionen der Angst,Angst,Hertzog Caraffa ,2,111059,111075,VH,MALE
2548,CATMA_FF364DF4-2E97-4F49-B2C0-CFA512A65C24,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,carlo,single,negativ,negativ,Emotionen der Angst,Angst,"Wie solt es aber gehn / wenn der Hertzog Caraffa eine Glosse darüber machte?
",15,111026,111103,VH,MALE
2549,CATMA_BD402398-8F10-4648-9ECA-500DA53DACCF,CATMA_AEB2FE6F-1E99-43BB-B1C4-FAC36F3951BB,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Angst,welches kein ehrlicher NEAPOLiTaner wünschen kan,6,111219,111267,VH,Nicht-Charakter
2550,CATMA_AEB2FE6F-1E99-43BB-B1C4-FAC36F3951BB,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,carlo,single,negativ,negativ,Emotionen der Angst,Angst,"Der Herr Secretarius wil es nicht wissen. Es wird etwas beschlossen / welches kein ehrlicher NEAPOLiTaner wünschen kan.
",20,111149,111269,VH,MALE
2551,CATMA_4727AE27-EBF8-44DA-AC33-D3F38F6B7436_0,CATMA_CF85D929-3389-4D91-B941-F5C7A8BE8BB2,Explizite_Source:_Experiencer,source,Experiencer,explicit,donato,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,Ich,1,111608,111611,VH,MALE
2552,CATMA_D05EED55-0F46-4486-A253-22D8D3B445D1,CATMA_CF85D929-3389-4D91-B941-F5C7A8BE8BB2,Explizites_Target:_Charakter,target,Charakter,explicit,carlo,single,positiv,positiv,Emotionen der Zuneigung,Freundschaft,einem vornehmen Freunde,3,111621,111644,VH,MALE
2553,CATMA_D1BC625A-0492-4A8A-8599-55D437EF6510,CATMA_0EA4AD68-1B34-4D17-84C7-C0ECD417ADEB,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,single,negativ,negativ,Emotionen der Angst,Angst,Er,1,113390,113392,VH,unpersönlich
2554,CATMA_386D8C9E-D903-41DF-907E-BA9E6B6BAEB8,CATMA_0EA4AD68-1B34-4D17-84C7-C0ECD417ADEB,Explizites_Target:_Charakter,target,Charakter,explicit,unpersönlich,single,negativ,negativ,Emotionen der Angst,Angst,etlichen Leuten,2,113416,113431,VH,unpersönlich
2555,CATMA_5BF01390-63FE-44DA-9728-D6812369E562,CATMA_38329631-7749-4110-94FC-FEC86ADA8958,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,single,negativ,negativ,Emotionen der Angst,Angst,die gantze Welt,3,113438,113453,VH,unpersönlich
2556,CATMA_32F1C575-37B4-4464-A50C-B77711B4CDD0,CATMA_38329631-7749-4110-94FC-FEC86ADA8958,Explizites_Target:_Charakter,target,Charakter,explicit,unpersönlich,single,negativ,negativ,Emotionen der Angst,Angst,ihm,1,113472,113475,VH,unpersönlich
2557,CATMA_41325DBA-6B94-447A-BED2-377FBDFDA17A,CATMA_B0593246-A02A-4B01-A3C2-45C19C763CF2,Explizites_Target:_Charakter,target,Charakter,explicit,philomarini,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Ihr Hochwürdigste EMiNENtz,3,115606,115632,VH,MALE
2558,CATMA_488CD756-4092-4286-8943-BFFC366CCC5F,CATMA_B0593246-A02A-4B01-A3C2-45C19C763CF2,Explizite_Source:_Experiencer,source,Experiencer,explicit,masaniello,group,positiv,positiv,Emotionen der Zuneigung,Verehrung,gesamten Volcke,2,115692,115707,VH,MALE
2559,CATMA_488CD756-4092-4286-8943-BFFC366CCC5F,CATMA_B0593246-A02A-4B01-A3C2-45C19C763CF2,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,group,positiv,positiv,Emotionen der Zuneigung,Verehrung,gesamten Volcke,2,115692,115707,VH,unpersönlich
2560,CATMA_E1F664F1-374A-453A-B6B9-06C3541BDC0E,CATMA_EC9A57AF-5D0B-4208-8803-E7561BFC1EA0,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Ablehnung,Ärger,dieses,1,117337,117343,VH,Nicht-Charakter
2561,CATMA_EC9A57AF-5D0B-4208-8803-E7561BFC1EA0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,vitale,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Eben dieses verursachte einen neuen Wiederwillen.,7,117332,117381,VH,MALE
2562,CATMA_53F6DDBC-A1CF-49C8-AE7D-EE0BED56B2E5,CATMA_D2EB1073-49F9-4154-8659-C8B18D7D32CA,Explizite_Source:_Experiencer,source,Experiencer,explicit,masaniello,single,positiv,positiv,Emotionen der Freude,Freude,wir,1,117814,117817,VH,MALE
2563,CATMA_48DEA76D-5CD2-47D7-ABA4-DBC8A82AD3FE,CATMA_D2EB1073-49F9-4154-8659-C8B18D7D32CA,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Objekt,single,positiv,positiv,Emotionen der Freude,Freude,Brieff,1,117825,117831,VH,Nicht-Charakter
2564,CATMA_D165216C-2063-4044-A532-E4A2A6EF5FFD_0,CATMA_96856DB5-00D3-4895-AE8E-F6C7DA520A4D,Explizites_Target:_Charakter,target,Charakter,explicit,peronne,group,negativ,negativ,Emotionen der Ablehnung,Ärger,Wer,1,118999,119002,VH,MALE
2565,CATMA_D165216C-2063-4044-A532-E4A2A6EF5FFD_0,CATMA_96856DB5-00D3-4895-AE8E-F6C7DA520A4D,Explizites_Target:_Charakter,target,Charakter,explicit,unpersönlich,group,negativ,negativ,Emotionen der Ablehnung,Ärger,Wer,1,118999,119002,VH,unpersönlich
2566,CATMA_F8FF777A-3F51-4A63-B228-90779379704A,CATMA_96856DB5-00D3-4895-AE8E-F6C7DA520A4D,Explizite_Source:_Experiencer,source,Experiencer,explicit,masaniello,single,negativ,negativ,Emotionen der Ablehnung,Ärger,mich,1,119003,119007,VH,MALE
2567,CATMA_92414E83-91AD-4D4F-8A1B-2C5EF527E003,CATMA_95F63C48-2347-4F22-98C0-EC9EB0ABBBB4,Explizites_Target:_Charakter,target,Charakter,explicit,masaniello,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Verfluchter Trotz-Kopff!,3,119485,119509,VH,MALE
2568,CATMA_D9FCB84C-55C6-434E-9237-28AFCEBD6966,CATMA_95F63C48-2347-4F22-98C0-EC9EB0ABBBB4,Explizite_Source:_Experiencer,source,Experiencer,explicit,peronne,single,negativ,negativ,Emotionen der Ablehnung,Ärger,mir,1,119516,119519,VH,MALE
2569,CATMA_2BE29DD0-4D5B-4DF5-8E65-13706F03D7FB,CATMA_33A52D6F-9024-4C98-BB27-3C6F430FC2CE,Explizites_Target:_Charakter,target,Charakter,explicit,peronne,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Mein Herr ,2,119610,119620,VH,MALE
2570,CATMA_BF7AEF2D-6251-4E7F-9A92-F4588271E2A7_0,CATMA_33A52D6F-9024-4C98-BB27-3C6F430FC2CE,Explizite_Source:_Experiencer,source,Experiencer,explicit,antimo,single,negativ,negativ,Emotionen der Ablehnung,Ärger,ich,1,119631,119634,VH,MALE
2571,CATMA_33A52D6F-9024-4C98-BB27-3C6F430FC2CE,,Gemeintes_Target:_Charakter,target,Charakter,implicit,peronne,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Mein Herr / wie soll ich dieses verstehn? das Volck kommt mit bewehrter Hand auf mich loß / und wil uns nicht mehr in einem Troupp stehen lassen.
",30,119610,119756,VH,MALE
2572,CATMA_EA0FD699-8BC1-40C1-924F-3E7AC890F15E_0,CATMA_EF36D169-34BF-4E80-95D5-DEABF12A7624,Explizites_Target:_Charakter,target,Charakter,explicit,peronne,group,negativ,negativ,Emotionen der Ablehnung,Ärger,Wer,1,119824,119827,VH,MALE
2573,CATMA_EA0FD699-8BC1-40C1-924F-3E7AC890F15E_0,CATMA_EF36D169-34BF-4E80-95D5-DEABF12A7624,Explizites_Target:_Charakter,target,Charakter,explicit,unpersönlich,group,negativ,negativ,Emotionen der Ablehnung,Ärger,Wer,1,119824,119827,VH,unpersönlich
2574,CATMA_254922F2-2AB2-4378-8CDB-9FAC4351CAA5_0,CATMA_EF36D169-34BF-4E80-95D5-DEABF12A7624,Explizite_Source:_Experiencer,source,Experiencer,explicit,bizarro,single,negativ,negativ,Emotionen der Ablehnung,Ärger,uns,1,119828,119831,VH,MALE
2575,CATMA_27353E69-B768-42FD-9D48-1C8F5C7EC135_0,CATMA_0B5F7DA3-42DA-4482-B93D-7168CEA173B4,Explizite_Source:_Experiencer,source,Experiencer,explicit,allegro,group,positiv,positiv,Emotionen der Freude,Freude,ihr Pursche ,2,120490,120502,VH,MALE
2576,CATMA_27353E69-B768-42FD-9D48-1C8F5C7EC135_0,CATMA_0B5F7DA3-42DA-4482-B93D-7168CEA173B4,Explizite_Source:_Experiencer,source,Experiencer,explicit,bizarro,group,positiv,positiv,Emotionen der Freude,Freude,ihr Pursche ,2,120490,120502,VH,MALE
2577,CATMA_27353E69-B768-42FD-9D48-1C8F5C7EC135_0,CATMA_0B5F7DA3-42DA-4482-B93D-7168CEA173B4,Explizite_Source:_Experiencer,source,Experiencer,explicit,corraggio,group,positiv,positiv,Emotionen der Freude,Freude,ihr Pursche ,2,120490,120502,VH,MALE
2578,CATMA_EA9E6DC7-A1F3-44E8-94A7-98FA0637ED91,CATMA_0B5F7DA3-42DA-4482-B93D-7168CEA173B4,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,positiv,positiv,Emotionen der Freude,Freude,Ruhm,1,120521,120525,VH,Nicht-Charakter
2579,CATMA_DB6898E5-4538-439D-86E9-55DDF9E72824_0,CATMA_425AD284-6D93-406F-A28B-BAAB1F3B2193,Explizite_Source:_Experiencer,source,Experiencer,explicit,corraggio,single,positiv,positiv,Emotionen der Freude,Freude,Ich,1,120593,120596,VH,MALE
2580,CATMA_8C8DFD60-7F26-4CCD-A447-7A62F85002C2,CATMA_425AD284-6D93-406F-A28B-BAAB1F3B2193,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Objekt,single,positiv,positiv,Emotionen der Freude,Freude,Geld,1,120613,120617,VH,Nicht-Charakter
2581,CATMA_E491DE81-C6CB-4BFA-AC5D-28386B5D317E_0,CATMA_99F9ED20-CD1D-42BF-BAC5-0243A4C5FDBC,Explizite_Source:_Experiencer,source,Experiencer,explicit,bizarro,single,positiv,positiv,Emotionen der Freude,Freude,ich,1,120667,120670,VH,MALE
2582,CATMA_7D351618-D79E-4E45-A5D2-7AA63C71F0F8,CATMA_99F9ED20-CD1D-42BF-BAC5-0243A4C5FDBC,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,Freuden-Feuer,1,120678,120691,VH,Nicht-Charakter
2583,CATMA_557DA373-6D1B-4435-8726-795069F6C842_0,CATMA_266780E8-56EF-43CA-99A1-C32AB7F855B9,Explizite_Source:_Experiencer,source,Experiencer,explicit,bizarro,single,negativ,negativ,Emotionen der Angst,Angst,ich,1,123015,123018,VH,MALE
2584,CATMA_8ED8D806-455E-4249-994C-836F7B34FE63,CATMA_266780E8-56EF-43CA-99A1-C32AB7F855B9,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Angst,sterben,1,123132,123139,VH,Nicht-Charakter
2585,CATMA_BEDC710C-A1ED-4468-80AB-67111B5DD5C0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,bizarro,single,negativ,negativ,Emotionen des Leids,Leid,"Ein unglückseliger Mensch.
",4,123177,123204,VH,MALE
2586,CATMA_A716E622-BF73-4511-8F02-DC56BDA81B37,CATMA_9639217E-1BAC-4E81-A379-1486BB47202C,Explizites_Target:_Charakter,target,Charakter,explicit,bizarro,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Der,1,123218,123221,VH,MALE
2587,CATMA_9639217E-1BAC-4E81-A379-1486BB47202C,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,philomarini,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Der vielleicht diesen itzigen Tumult verursachet hat.
",8,123218,123272,VH,MALE
2588,CATMA_D8AFB242-C1DC-41DA-A0D2-63D1B6FDBA7F_0,CATMA_4B9BB3B0-5E5F-4C03-BECC-246DFCA5055D,Explizite_Source:_Experiencer,source,Experiencer,explicit,bizarro,single,negativ,negativ,Emotionen der Angst,Angst,ich,1,123287,123290,VH,MALE
2589,CATMA_6A16DCB1-0297-48CA-9613-E40D2B9CB572,CATMA_4B9BB3B0-5E5F-4C03-BECC-246DFCA5055D,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Angst,sterben,1,123321,123328,VH,Nicht-Charakter
2590,CATMA_E37278A9-01C3-4460-8DC2-1A1BFEC23865_0,CATMA_EAFE94DE-61BD-4F94-AFAD-B1265B671883_0,Explizites_Target:_Charakter,target,Charakter,explicit,bizarro,single,negativ,negativ,Emotionen der Ablehnung,Ärger,der Bösewicht,2,123416,123429,VH,MALE
2591,CATMA_E37278A9-01C3-4460-8DC2-1A1BFEC23865_2,CATMA_EAFE94DE-61BD-4F94-AFAD-B1265B671883_1,Explizites_Target:_Charakter,target,Charakter,explicit,bizarro,single,negativ,negativ,Emotionen der Ablehnung,Ärger,einen Verräther.,3,123623,123639,VH,MALE
2592,CATMA_78A6AEC4-2B12-4A0E-AEEA-9083D1AC81FC,CATMA_EAFE94DE-61BD-4F94-AFAD-B1265B671883_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,bravo,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Wir,1,123612,123615,VH,MALE
2593,CATMA_E37278A9-01C3-4460-8DC2-1A1BFEC23865_1,CATMA_6C8A7C82-C4EC-4835-AFED-5D215D731DE3_0,Explizites_Target:_Charakter,target,Charakter,explicit,bizarro,single,negativ,negativ,Emotionen der Ablehnung,Ärger,er,1,123478,123480,VH,MALE
2594,CATMA_6C8A7C82-C4EC-4835-AFED-5D215D731DE3_0,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,furfante,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"In dieser Kirche muß er sich finden lassen.
",9,123457,123501,VH,MALE
2595,CATMA_E37278A9-01C3-4460-8DC2-1A1BFEC23865_3,CATMA_6C8A7C82-C4EC-4835-AFED-5D215D731DE3_1,Explizites_Target:_Charakter,target,Charakter,explicit,bizarro,single,negativ,negativ,Emotionen der Ablehnung,Ärger,einen solchen Bösewicht ,3,123655,123679,VH,MALE
2596,CATMA_6C8A7C82-C4EC-4835-AFED-5D215D731DE3_1,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,furfante,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Und einen solchen Bösewicht / der unserm Obersten nach dem Leben stehet.
",13,123651,123724,VH,MALE
2597,CATMA_A3AB3E13-6420-43EB-8C4B-14FF56E49D6E_0,CATMA_2748FBAE-2E56-452F-88E4-968B62E4F1D8,Explizites_Target:_Charakter,target,Charakter,explicit,bizarro,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Du Hund,2,124029,124036,VH,MALE
2598,CATMA_2748FBAE-2E56-452F-88E4-968B62E4F1D8,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,furfante,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Du Hund / hastu dich hinter dieses Kleid verbergen wollen ?
",11,124029,124089,VH,MALE
2599,CATMA_F9A0F671-3B1D-4108-8641-2F6E15C05658,CATMA_99325827-9504-4098-95A0-BDE0BD418A9F,Explizite_Source:_Experiencer,source,Experiencer,explicit,bizarro,single,negativ,negativ,Emotionen der Angst,Angst,ich,1,124144,124147,VH,MALE
2600,CATMA_B44B7505-2AC5-4594-83E3-DFDA86F1973B,CATMA_99325827-9504-4098-95A0-BDE0BD418A9F,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,multiple_non_characters,single,negativ,negativ,Emotionen der Angst,Angst,keine Freystadt ,2,124153,124169,VH,Nicht-Charakter
2601,CATMA_99325827-9504-4098-95A0-BDE0BD418A9F,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,bizarro,single,negativ,negativ,Emotionen der Angst,Angst,"Ach ihr Heiligkeit / ach ihr Heiligkeit! hab ich hier keine Freystadt ?
",14,124099,124171,VH,MALE
2602,CATMA_86173FA5-4E63-424A-95D2-498D30D2DE8F_0,CATMA_EF86E973-4E0F-4A75-925E-EFAE3B9C4D36_0,Explizites_Target:_Charakter,target,Charakter,explicit,bizarro,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,du Bösewich,2,124289,124300,VH,MALE
2603,CATMA_43D19FA4-23B3-4303-AF87-7EFB909CFD67_0,CATMA_EF86E973-4E0F-4A75-925E-EFAE3B9C4D36_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,bravo,group,negativ,negativ,Emotionen der Ablehnung,Abscheu,wir,1,124461,124464,VH,MALE
2604,CATMA_43D19FA4-23B3-4303-AF87-7EFB909CFD67_0,CATMA_EF86E973-4E0F-4A75-925E-EFAE3B9C4D36_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,furfante,group,negativ,negativ,Emotionen der Ablehnung,Abscheu,wir,1,124461,124464,VH,MALE
2605,CATMA_86173FA5-4E63-424A-95D2-498D30D2DE8F_2,CATMA_EF86E973-4E0F-4A75-925E-EFAE3B9C4D36_2,Explizites_Target:_Charakter,target,Charakter,explicit,bizarro,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,du,1,124577,124579,VH,MALE
2606,CATMA_43D19FA4-23B3-4303-AF87-7EFB909CFD67_1,CATMA_EF86E973-4E0F-4A75-925E-EFAE3B9C4D36_2,Explizite_Source:_Experiencer,source,Experiencer,explicit,bravo,group,negativ,negativ,Emotionen der Ablehnung,Abscheu,ich,1,124613,124616,VH,MALE
2607,CATMA_43D19FA4-23B3-4303-AF87-7EFB909CFD67_1,CATMA_EF86E973-4E0F-4A75-925E-EFAE3B9C4D36_2,Explizite_Source:_Experiencer,source,Experiencer,explicit,furfante,group,negativ,negativ,Emotionen der Ablehnung,Abscheu,ich,1,124613,124616,VH,MALE
2608,CATMA_B3A6537E-FC69-4149-A1B3-C0C129584A9B,,Gemeintes_Target:_Charakter,target,Charakter,implicit,bravo,group,negativ,negativ,Emotionen der Angst,Angst,"Ich habe nichts gethan: soll ich sterben / so geschichts aus ungerechter Gewalt.
",15,124365,124446,VH,MALE
2609,CATMA_B3A6537E-FC69-4149-A1B3-C0C129584A9B,,Gemeintes_Target:_Charakter,target,Charakter,implicit,furfante,group,negativ,negativ,Emotionen der Angst,Angst,"Ich habe nichts gethan: soll ich sterben / so geschichts aus ungerechter Gewalt.
",15,124365,124446,VH,MALE
2610,CATMA_B86BE797-0275-45DE-A477-B2B57AA3B651,CATMA_3639BA76-F298-4A82-B4CA-1CD082C4FC02,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen des Leids,Leid,Greuel der Verwüstung,3,124855,124876,VH,Nicht-Charakter
2611,CATMA_3639BA76-F298-4A82-B4CA-1CD082C4FC02,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,unbekannt,single,negativ,negativ,Emotionen des Leids,Leid,"Ach weh / das ist ein Greuel der Verwüstung / da unsre Wohnung mit Blute entweihet wird.
",18,124833,124922,VH,UNKNOWN
2612,CATMA_9D1ACA68-1150-499A-AEE6-3AE405A7CAF5_0,CATMA_B366A677-0BB5-4237-B0CC-F56EB5402FBC,Explizite_Source:_Experiencer,source,Experiencer,explicit,allegro,single,negativ,negativ,Emotionen der Angst,Angst,mich,1,125074,125078,VH,MALE
2613,CATMA_131641BB-0D4F-4618-BF37-777FCCDBCB1B,CATMA_B366A677-0BB5-4237-B0CC-F56EB5402FBC,Explizites_Target:_Charakter,target,Charakter,explicit,unpersönlich,single,negativ,negativ,Emotionen der Angst,Angst,Feinde,1,125083,125089,VH,unpersönlich
2614,CATMA_39F908B5-6B11-405F-AC65-3B1ACE165E9E,CATMA_DB70229F-FB0C-4C77-AB36-4802FF727F7C,Explizite_Source:_Experiencer,source,Experiencer,explicit,allegro,single,negativ,negativ,Emotionen der Angst,Angst,ich,1,125513,125516,VH,MALE
2615,CATMA_1067FB40-68AF-4D13-A084-D9AB971F6421_0,CATMA_556BFF0B-6F32-4E94-9E66-258153D8359A,Explizite_Source:_Experiencer,source,Experiencer,explicit,xaverio,single,negativ,negativ,Emotionen des Leids,Mitleid,ich,1,125643,125646,VH,MALE
2616,CATMA_0256F366-2E32-4371-81EE-C97C780E79F4_0,CATMA_556BFF0B-6F32-4E94-9E66-258153D8359A,Explizites_Target:_Charakter,target,Charakter,explicit,allegro,single,negativ,negativ,Emotionen des Leids,Mitleid,Dieser Mensch ,2,125653,125667,VH,MALE
2617,CATMA_E7569B7D-235D-4398-836C-98A6133B23B6,CATMA_47715DAB-67AC-450F-A8CF-8BA90CA906A8,Explizite_Source:_Experiencer,source,Experiencer,explicit,allegro,single,positiv,positiv,Emotionen der Freude,Schadenfreude,ich,1,126053,126056,VH,MALE
2618,CATMA_795FBEAA-4E87-48CF-82FF-C48D67AEDA31,CATMA_47715DAB-67AC-450F-A8CF-8BA90CA906A8,Explizites_Target:_Charakter,target,Charakter,explicit,xaverio,single,positiv,positiv,Emotionen der Freude,Schadenfreude,Herr Pater,2,126073,126083,VH,MALE
2619,CATMA_F84542D5-CD50-47F1-B669-A2E41A4914AC,CATMA_DBD0A828-97F3-4D27-B474-357C5C9A87B7_0,Explizites_Target:_Charakter,target,Charakter,explicit,allegro,single,negativ,negativ,Emotionen der Angst,Angst,Ach gnädiger Herr,3,126266,126283,VH,MALE
2620,CATMA_78FC67FA-9953-439F-AF8A-3A758EFFD283_0,CATMA_DBD0A828-97F3-4D27-B474-357C5C9A87B7_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,xaverio,single,negativ,negativ,Emotionen der Angst,Angst,mich,1,126335,126339,VH,MALE
2621,CATMA_78FC67FA-9953-439F-AF8A-3A758EFFD283_1,CATMA_DBD0A828-97F3-4D27-B474-357C5C9A87B7_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,xaverio,single,negativ,negativ,Emotionen der Angst,Angst,Mir,1,126481,126484,VH,MALE
2622,CATMA_78FC67FA-9953-439F-AF8A-3A758EFFD283_2,CATMA_DBD0A828-97F3-4D27-B474-357C5C9A87B7_2,Explizite_Source:_Experiencer,source,Experiencer,explicit,xaverio,single,negativ,negativ,Emotionen der Angst,Angst,ich,1,126701,126704,VH,MALE
2623,CATMA_87F3DEA3-BC97-42FE-9B1B-AA21CD5DB9FD,CATMA_6049F80A-BC46-47C9-882A-86516605E888,Explizites_Target:_Charakter,target,Charakter,explicit,salvador,single,positiv,positiv,Emotionen der Freude,Freude,das,1,126920,126923,VH,MALE
